"","region_name","poverty_gap","pop"
"1","Sub-Saharan Africa",0.092340107756,8435607
"2","Sub-Saharan Africa",0.095602343435,8751648
"3","Sub-Saharan Africa",0.095242431325,9082983
"4","Sub-Saharan Africa",0.093335610783,9425917
"5","Sub-Saharan Africa",0.093546913445,9779120
"6","Sub-Saharan Africa",0.094223422196,10139450
"7","Sub-Saharan Africa",0.093751251693,10497858
"8","Sub-Saharan Africa",0.091510384133,10861291
"9","Sub-Saharan Africa",0.094469318486,11238562
"10","Sub-Saharan Africa",0.10070625864,11626360
"11","Sub-Saharan Africa",0.102907362055,12023529
"12","Sub-Saharan Africa",0.11184482303,12423712
"13","Sub-Saharan Africa",0.14412901216,12827135
"14","Sub-Saharan Africa",0.146453123496,13249764
"15","Sub-Saharan Africa",0.133569432679,13699778
"16","Sub-Saharan Africa",0.123000245571,14170973
"17","Sub-Saharan Africa",0.119115812147,14660413
"18","Sub-Saharan Africa",0.117824813118,15159370
"19","Sub-Saharan Africa",0.119005704856,15667235
"20","Sub-Saharan Africa",0.119324889034,16194869
"21","Sub-Saharan Africa",0.120188964018,16747208
"22","Sub-Saharan Africa",0.111338733691,17327699
"23","Sub-Saharan Africa",0.113334352651,17943712
"24","Sub-Saharan Africa",0.106097241988,18600423
"25","Sub-Saharan Africa",0.093821581299,19291161
"26","Sub-Saharan Africa",0.085078847986,20015279
"27","Sub-Saharan Africa",0.07391959952,20778561
"28","Sub-Saharan Africa",0.065661942997,21578655
"29","Sub-Saharan Africa",0.073891551293,22414773
"30","Sub-Saharan Africa",0.084574909781,23294825
"31","Sub-Saharan Africa",0.088582576811,24218352
"32","Sub-Saharan Africa",0.092688642066,25177394
"33","Sub-Saharan Africa",0.098165305167,26165620
"34","Sub-Saharan Africa",0.098271206476,27160769
"35","Sub-Saharan Africa",0.10872287041,28157798
"36","Sub-Saharan Africa",0.126696126798,29183070
"37","Sub-Saharan Africa",0.142214821423,30234839
"38","Sub-Saharan Africa",0.160075592762,31297155
"39","Sub-Saharan Africa",0.168481678284,32375632
"40","Sub-Saharan Africa",0.183376847503,33451132
"41","Sub-Saharan Africa",0.186765165741,34532429
"42","Sub-Saharan Africa",0.187011433273,35635029
"43","Sub-Saharan Africa",0.190590511571,36749906
"44","Europe & Central Asia",0.003268548537,2726056
"45","Europe & Central Asia",0.003161853522,2784278
"46","Europe & Central Asia",0.003300043074,2843960
"47","Europe & Central Asia",0.003790489911,2904429
"48","Europe & Central Asia",0.003834617143,2964762
"49","Europe & Central Asia",0.003309419815,3022635
"50","Europe & Central Asia",0.003714051685,3083605
"51","Europe & Central Asia",0.004243695223,3142336
"52","Europe & Central Asia",0.003214806102,3227943
"53","Europe & Central Asia",0.005177080685,3286542
"54","Europe & Central Asia",0.014966756452,3266790
"55","Europe & Central Asia",0.018707872271,3247039
"56","Europe & Central Asia",0.01355036722,3227287
"57","Europe & Central Asia",0.010130628499,3207536
"58","Europe & Central Asia",0.00635286076,3187784
"59","Europe & Central Asia",0.004397790032,3168033
"60","Europe & Central Asia",0.010112135349,3148281
"61","Europe & Central Asia",0.010132480857,3128530
"62","Europe & Central Asia",0.005968238698,3108778
"63","Europe & Central Asia",0.00639734686,3089027
"64","Europe & Central Asia",0.006763236529,3060173
"65","Europe & Central Asia",0.007203281984,3051010
"66","Europe & Central Asia",0.006031979092,3039616
"67","Europe & Central Asia",0.005009807637,3026939
"68","Europe & Central Asia",0.004060548447,3011487
"69","Europe & Central Asia",0.002931416004,2992547
"70","Europe & Central Asia",0.002061132755,2970017
"71","Europe & Central Asia",0.001359682298,2947314
"72","Europe & Central Asia",0.002059948702,2927519
"73","Europe & Central Asia",0.002661705082,2913021
"74","Europe & Central Asia",0.00314787157,2905195
"75","Europe & Central Asia",0.003803907743,2900401
"76","Europe & Central Asia",0.005601857833,2895092
"77","Europe & Central Asia",0.006353304741,2889104
"78","Europe & Central Asia",0.0012099492,2880703
"79","Europe & Central Asia",0.001448848586,2876101
"80","Europe & Central Asia",0.002208793768,2873457
"81","Europe & Central Asia",0.00103190826,2866376
"82","Europe & Central Asia",0.000177129658,2854191
"83","Europe & Central Asia",0.000352809834,2837849
"84","Europe & Central Asia",0.000236944244,2811666
"85","Europe & Central Asia",0.000126208741,2777689
"86","Europe & Central Asia",8.7404888e-05,2745972
"87","Other High Income Countries",0,1099855
"88","Other High Income Countries",0,1166370
"89","Other High Income Countries",0,1235305
"90","Other High Income Countries",0,1305996
"91","Other High Income Countries",0,1377911
"92","Other High Income Countries",0,1467383
"93","Other High Income Countries",0,1574244
"94","Other High Income Countries",0,1681788
"95","Other High Income Countries",0,1789851
"96","Other High Income Countries",0,1898220
"97","Other High Income Countries",0,2006626
"98","Other High Income Countries",0,2114730
"99","Other High Income Countries",0,2222093
"100","Other High Income Countries",0,2328188
"101","Other High Income Countries",0,2434662
"102","Other High Income Countries",0,2597564
"103","Other High Income Countries",0,2817410
"104","Other High Income Countries",0,3040421
"105","Other High Income Countries",0,3266009
"106","Other High Income Countries",0,3493575
"107","Other High Income Countries",0,3723590
"108","Other High Income Countries",0,3956826
"109","Other High Income Countries",0,4192457
"110","Other High Income Countries",0,4428967
"111","Other High Income Countries",0,4664790
"112","Other High Income Countries",0,5009100
"113","Other High Income Countries",0,5624635
"114","Other High Income Countries",0,6302664
"115","Other High Income Countries",0,6707058
"116","Other High Income Countries",0,6869838
"117","Other High Income Countries",0,7104538
"118","Other High Income Countries",0,7391448
"119","Other High Income Countries",0,7693031
"120","Other High Income Countries",0,8059440
"121","Other High Income Countries",0,8505237
"122","Other High Income Countries",0,8935095
"123","Other High Income Countries",0,9223225
"124","Other High Income Countries",0,9346701
"125","Other High Income Countries",0,9445785
"126","Other High Income Countries",0,9401038
"127","Other High Income Countries",0,9575152
"128","Other High Income Countries",0,10074977
"129","Other High Income Countries",0,10483751
"130","Latin America & Caribbean",0.001694393366,23714178
"131","Latin America & Caribbean",0.003406699651,24226673
"132","Latin America & Caribbean",0.005079926018,24745738
"133","Latin America & Caribbean",0.006773704717,25270448
"134","Latin America & Caribbean",0.008605225467,25797503
"135","Latin America & Caribbean",0.010216785996,26327296
"136","Latin America & Caribbean",0.009062589897,26861787
"137","Latin America & Caribbean",0.008681189288,27405306
"138","Latin America & Caribbean",0.008509717384,27950836
"139","Latin America & Caribbean",0.008262413538,28492393
"140","Latin America & Caribbean",0.007090072506,29019351
"141","Latin America & Caribbean",0.01254852899,29495987
"142","Latin America & Caribbean",0.013827034111,29969692
"143","Latin America & Caribbean",0.014938598604,30446027
"144","Latin America & Caribbean",0.025445102714,30919132
"145","Latin America & Caribbean",0.030181030243,31382118
"146","Latin America & Caribbean",0.025270389936,31836802
"147","Latin America & Caribbean",0.025630330602,32284187
"148","Latin America & Caribbean",0.027904827219,32729606
"149","Latin America & Caribbean",0.032961761202,33173290
"150","Latin America & Caribbean",0.054124359235,33609880
"151","Latin America & Caribbean",0.069371967885,34040070
"152","Latin America & Caribbean",0.029953144065,34461202
"153","Latin America & Caribbean",0.02064310145,34879982
"154","Latin America & Caribbean",0.014754505413,35307267
"155","Latin America & Caribbean",0.012293834374,35739148
"156","Latin America & Caribbean",0.010012636597,36161548
"157","Latin America & Caribbean",0.009389381225,36595981
"158","Latin America & Caribbean",0.008443913649,37051655
"159","Latin America & Caribbean",0.004780508872,37510366
"160","Latin America & Caribbean",0.004347982133,37970728
"161","Latin America & Caribbean",0.004217189015,38418182
"162","Latin America & Caribbean",0.004069177611,38856064
"163","Latin America & Caribbean",0.003798144708,39314105
"164","Latin America & Caribbean",0.003934718933,39782770
"165","Latin America & Caribbean",0.004377913677,40224540
"166","Latin America & Caribbean",0.003607874541,40634617
"167","Latin America & Caribbean",0.005910400026,41024440
"168","Latin America & Caribbean",0.006050551063,41371540
"169","Latin America & Caribbean",0.006510331793,41626771
"170","Latin America & Caribbean",0.005826870992,41791064
"171","Latin America & Caribbean",0.003899213093,41932837
"172","Latin America & Caribbean",0.003492594299,42106172
"173","Europe & Central Asia",0.006566207825,3135349
"174","Europe & Central Asia",0.005272915209,3163144
"175","Europe & Central Asia",0.005018394495,3191539
"176","Europe & Central Asia",0.003724594724,3224547
"177","Europe & Central Asia",0.002693225553,3260432
"178","Europe & Central Asia",0.002981165796,3294847
"179","Europe & Central Asia",0.005365732534,3328520
"180","Europe & Central Asia",0.007962530308,3355125
"181","Europe & Central Asia",0.002572090997,3443100
"182","Europe & Central Asia",0.005944264465,3552128
"183","Europe & Central Asia",0.014797379189,3613977
"184","Europe & Central Asia",0.087475265751,3571861
"185","Europe & Central Asia",0.099709583899,3453332
"186","Europe & Central Asia",0.083437657449,3364610
"187","Europe & Central Asia",0.067847778457,3307581
"188","Europe & Central Asia",0.056858993602,3278735
"189","Europe & Central Asia",0.050307045479,3246289
"190","Europe & Central Asia",0.057803938311,3208401
"191","Europe & Central Asia",0.052384408143,3167286
"192","Europe & Central Asia",0.059396392118,3221100
"193","Europe & Central Asia",0.057719445538,3211800
"194","Europe & Central Asia",0.043271141416,3199800
"195","Europe & Central Asia",0.028979777997,3182500
"196","Europe & Central Asia",0.023651283177,3164900
"197","Europe & Central Asia",0.012522385787,3146400
"198","Europe & Central Asia",0.00820863489,3127100
"199","Europe & Central Asia",0.006993488691,3107400
"200","Europe & Central Asia",0.003925841466,3087100
"201","Europe & Central Asia",0.005155642719,3066000
"202","Europe & Central Asia",0.00450812643,3044800
"203","Europe & Central Asia",0.005218026965,3027900
"204","Europe & Central Asia",0.003944440647,3024100
"205","Europe & Central Asia",0.006778777883,3022000
"206","Europe & Central Asia",0.005940076722,3013800
"207","Europe & Central Asia",0.005043805928,3004600
"208","Europe & Central Asia",0.004361283733,2992300
"209","Europe & Central Asia",0.003619120007,2979400
"210","Europe & Central Asia",0.005495118818,2969000
"211","Europe & Central Asia",0.003853334206,2962500
"212","Europe & Central Asia",0.001917551801,2961500
"213","Europe & Central Asia",0.002885809639,2962300
"214","Europe & Central Asia",0.002897786493,2969200
"215","Europe & Central Asia",0.002830020116,2990900
"216","Other High Income Countries",0.00590732362,14923260
"217","Other High Income Countries",0.006019537239,15184247
"218","Other High Income Countries",0.006205296832,15393472
"219","Other High Income Countries",0.006425259606,15579391
"220","Other High Income Countries",0.006586923843,15788312
"221","Other High Income Countries",0.006176618835,16018350
"222","Other High Income Countries",0.005778589285,16263874
"223","Other High Income Countries",0.005371063115,16532164
"224","Other High Income Countries",0.004961639308,16814416
"225","Other High Income Countries",0.00525042826,17065128
"226","Other High Income Countries",0.005557108479,17284036
"227","Other High Income Countries",0.005844776889,17478635
"228","Other High Income Countries",0.006130714245,17634808
"229","Other High Income Countries",0.006379576718,17805468
"230","Other High Income Countries",0.006607620175,18004882
"231","Other High Income Countries",0.006566704858,18224767
"232","Other High Income Countries",0.006498134722,18423037
"233","Other High Income Countries",0.006390320186,18607584
"234","Other High Income Countries",0.006294252646,18812264
"235","Other High Income Countries",0.006231512138,19028802
"236","Other High Income Countries",0.006186101907,19274701
"237","Other High Income Countries",0.006915082969,19495210
"238","Other High Income Countries",0.007647788547,19720737
"239","Other High Income Countries",0.004825249999,19932722
"240","Other High Income Countries",0.004440673935,20176844
"241","Other High Income Countries",0.004031581502,20450966
"242","Other High Income Countries",0.003569964263,20827622
"243","Other High Income Countries",0.003303594269,21249199
"244","Other High Income Countries",0.003194250084,21691653
"245","Other High Income Countries",0.003078059675,22031750
"246","Other High Income Countries",0.003257851786,22340024
"247","Other High Income Countries",0.003442306482,22733465
"248","Other High Income Countries",0.003625455332,23128129
"249","Other High Income Countries",0.003795668405,23475686
"250","Other High Income Countries",0.003585334604,23815995
"251","Other High Income Countries",0.003373611099,24190907
"252","Other High Income Countries",0.003695535984,24592588
"253","Other High Income Countries",0.004024701287,24963258
"254","Other High Income Countries",0.00404505434,25334826
"255","Other High Income Countries",0.004062683917,25649248
"256","Other High Income Countries",0.004045678139,25685412
"257","Other High Income Countries",0.004014556902,26014399
"258","Other High Income Countries",0.004019370728,26658948
"259","Other High Income Countries",0.001138688141,7568710
"260","Other High Income Countries",0.001117034316,7574140
"261","Other High Income Countries",0.00105021905,7561910
"262","Other High Income Countries",0.001076926495,7561434
"263","Other High Income Countries",0.00105520132,7564985
"264","Other High Income Countries",0.001028516805,7569794
"265","Other High Income Countries",0.000998383345,7574586
"266","Other High Income Countries",0.000968720622,7585317
"267","Other High Income Countries",0.000926865347,7619567
"268","Other High Income Countries",0.000879265281,7677850
"269","Other High Income Countries",0.000851071084,7754891
"270","Other High Income Countries",0.000816854468,7840709
"271","Other High Income Countries",0.000827542038,7905633
"272","Other High Income Countries",0.000803080123,7936118
"273","Other High Income Countries",0,7948278
"274","Other High Income Countries",0,7959017
"275","Other High Income Countries",0.000466846117,7968041
"276","Other High Income Countries",0.000770583964,7976789
"277","Other High Income Countries",0.000823067347,7992324
"278","Other High Income Countries",0.000222347993,8011566
"279","Other High Income Countries",0.001024883337,8042293
"280","Other High Income Countries",0.001872523157,8081957
"281","Other High Income Countries",0.002696925599,8121423
"282","Other High Income Countries",0.000665307625,8171966
"283","Other High Income Countries",0.00106310599,8227829
"284","Other High Income Countries",0.000529961908,8268641
"285","Other High Income Countries",0.002824150104,8295487
"286","Other High Income Countries",0.002686743076,8321496
"287","Other High Income Countries",0.004714599843,8343323
"288","Other High Income Countries",0.003642962708,8363404
"289","Other High Income Countries",0.003190757002,8391643
"290","Other High Income Countries",0.004642974431,8429991
"291","Other High Income Countries",0.002430838585,8479823
"292","Other High Income Countries",0.001530959029,8546356
"293","Other High Income Countries",0.005493031454,8642699
"294","Other High Income Countries",0.005338428972,8736668
"295","Other High Income Countries",0.002397579734,8797566
"296","Other High Income Countries",0.004613135473,8840521
"297","Other High Income Countries",0.004741337878,8879920
"298","Other High Income Countries",0.005759086926,8916864
"299","Other High Income Countries",0.003769224848,8955797
"300","Other High Income Countries",0.003198499428,9041851
"301","Other High Income Countries",0.003239205795,9131761
"302","Europe & Central Asia",0.011822213315,6257750
"303","Europe & Central Asia",0.011057726878,6357550
"304","Europe & Central Asia",0.010689327699,6459800
"305","Europe & Central Asia",0.009991895472,6567850
"306","Europe & Central Asia",0.009613234299,6670150
"307","Europe & Central Asia",0.009418366256,6770300
"308","Europe & Central Asia",0.008827629006,6875350
"309","Europe & Central Asia",0.008302585924,6974600
"310","Europe & Central Asia",0.009840775612,7076550
"311","Europe & Central Asia",0.0119657153,7175200
"312","Europe & Central Asia",0.012351574751,7271300
"313","Europe & Central Asia",0.018658514204,7382050
"314","Europe & Central Asia",0.029136060686,7494800
"315","Europe & Central Asia",0.04353349259,7596550
"316","Europe & Central Asia",0.055322103081,7684850
"317","Europe & Central Asia",0.053904263462,7763000
"318","Europe & Central Asia",0.049389357472,7838250
"319","Europe & Central Asia",0.042357712444,7913000
"320","Europe & Central Asia",0.037080881159,7982750
"321","Europe & Central Asia",0.029998688685,8048600
"322","Europe & Central Asia",0.023978314861,8111200
"323","Europe & Central Asia",0.000329590883,8171950
"324","Europe & Central Asia",0.00025021281,8234100
"325","Europe & Central Asia",4.9322357e-05,8306500
"326","Europe & Central Asia",0,8391850
"327","Europe & Central Asia",0,8484550
"328","Europe & Central Asia",0,8581300
"329","Europe & Central Asia",0,8763400
"330","Europe & Central Asia",0,8947243
"331","Europe & Central Asia",0,9054332
"332","Europe & Central Asia",0,9173082
"333","Europe & Central Asia",0,9295784
"334","Europe & Central Asia",0,9416801
"335","Europe & Central Asia",0,9535079
"336","Europe & Central Asia",0,9649341
"337","Europe & Central Asia",0,9757812
"338","Europe & Central Asia",0,9854033
"339","Europe & Central Asia",0,9939771
"340","Europe & Central Asia",0,10024283
"341","Europe & Central Asia",0,10093121
"342","Europe & Central Asia",0,10137750
"343","Europe & Central Asia",0,10141756
"344","Europe & Central Asia",0,10153958
"345","Sub-Saharan Africa",0.451181080043,4566014
"346","Sub-Saharan Africa",0.461755138498,4681390
"347","Sub-Saharan Africa",0.458863372898,4808528
"348","Sub-Saharan Africa",0.465591639566,4926465
"349","Sub-Saharan Africa",0.438293844105,5034042
"350","Sub-Saharan Africa",0.434277489676,5129414
"351","Sub-Saharan Africa",0.424870266524,5247787
"352","Sub-Saharan Africa",0.416597844941,5365327
"353","Sub-Saharan Africa",0.418504236287,5471706
"354","Sub-Saharan Africa",0.414345948435,5587052
"355","Sub-Saharan Africa",0.405682234477,5703857
"356","Sub-Saharan Africa",0.410801700744,5858407
"357","Sub-Saharan Africa",0.421301264602,5676843
"358","Sub-Saharan Africa",0.433115658087,5713854
"359","Sub-Saharan Africa",0.455335680973,6066316
"360","Sub-Saharan Africa",0.470197322952,6070506
"361","Sub-Saharan Africa",0.492006570259,6070042
"362","Sub-Saharan Africa",0.480608373915,6187108
"363","Sub-Saharan Africa",0.480755438661,6337155
"364","Sub-Saharan Africa",0.470673798218,6470194
"365","Sub-Saharan Africa",0.453884176612,6634365
"366","Sub-Saharan Africa",0.431333274263,6824132
"367","Sub-Saharan Africa",0.426000455414,7043154
"368","Sub-Saharan Africa",0.405074843696,7310656
"369","Sub-Saharan Africa",0.395613929182,7587299
"370","Sub-Saharan Africa",0.372576510997,7865547
"371","Sub-Saharan Africa",0.370489123551,8161874
"372","Sub-Saharan Africa",0.370254585116,8505637
"373","Sub-Saharan Africa",0.36654782261,8947646
"374","Sub-Saharan Africa",0.362551022905,9376444
"375","Sub-Saharan Africa",0.35839162982,9717978
"376","Sub-Saharan Africa",0.380076789067,10071028
"377","Sub-Saharan Africa",0.351494094126,10439341
"378","Sub-Saharan Africa",0.33799136647,10799785
"379","Sub-Saharan Africa",0.346336914551,11047580
"380","Sub-Saharan Africa",0.343399382697,11239451
"381","Sub-Saharan Africa",0.339090988543,11506762
"382","Sub-Saharan Africa",0.333533773095,11859446
"383","Sub-Saharan Africa",0.328160552908,12255336
"384","Sub-Saharan Africa",0.325966714756,12617036
"385","Sub-Saharan Africa",0.323551998733,12965481
"386","Sub-Saharan Africa",0.326102524062,13321097
"387","Sub-Saharan Africa",0.326288286294,13689450
"388","Other High Income Countries",0.002031421192,9858982
"389","Other High Income Countries",0.00202228442,9856303
"390","Other High Income Countries",0.002022824446,9855520
"391","Other High Income Countries",0.002021419933,9855372
"392","Other High Income Countries",0.002011231824,9858308
"393","Other High Income Countries",0.00289752058,9861823
"394","Other High Income Countries",0.003769159966,9870234
"395","Other High Income Countries",0.004597752184,9901664
"396","Other High Income Countries",0.005302826802,9937697
"397","Other High Income Countries",0.006013705416,9967379
"398","Other High Income Countries",0.006733476287,10004486
"399","Other High Income Countries",0.007477965251,10045158
"400","Other High Income Countries",0.006252034496,10084475
"401","Other High Income Countries",0.005058386064,10115603
"402","Other High Income Countries",0.003638182956,10136811
"403","Other High Income Countries",0.003375347588,10156637
"404","Other High Income Countries",0.003104328601,10181245
"405","Other High Income Countries",0.002908686407,10203008
"406","Other High Income Countries",0.002814655649,10226419
"407","Other High Income Countries",0.002769921152,10251250
"408","Other High Income Countries",0.002430369231,10286570
"409","Other High Income Countries",0.002090017604,10332785
"410","Other High Income Countries",0.001744667152,10376133
"411","Other High Income Countries",0.000279142915,10421137
"412","Other High Income Countries",0.001439746006,10478617
"413","Other High Income Countries",0.001271906405,10547958
"414","Other High Income Countries",0.000940797246,10625700
"415","Other High Income Countries",0.000797614149,10709973
"416","Other High Income Countries",0.00063527378,10796493
"417","Other High Income Countries",0.001040009194,10895586
"418","Other High Income Countries",0.001015854186,11038264
"419","Other High Income Countries",0.001315432329,11106932
"420","Other High Income Countries",0.00124622644,11159407
"421","Other High Income Countries",0.000565919406,11209057
"422","Other High Income Countries",0.000591847249,11274196
"423","Other High Income Countries",0.000527200778,11331422
"424","Other High Income Countries",0.00120564846,11375158
"425","Other High Income Countries",0.000640478348,11427054
"426","Other High Income Countries",0.000629978742,11488980
"427","Other High Income Countries",0.000358896208,11538604
"428","Other High Income Countries",0.000229792896,11586195
"429","Other High Income Countries",0.000113427352,11680210
"430","Other High Income Countries",0.000112965568,11787423
"431","Sub-Saharan Africa",0.331566851667,4038307
"432","Sub-Saharan Africa",0.333557163492,4156596
"433","Sub-Saharan Africa",0.354894638772,4278978
"434","Sub-Saharan Africa",0.340981530809,4405895
"435","Sub-Saharan Africa",0.328223659008,4538012
"436","Sub-Saharan Africa",0.330685019465,4675420
"437","Sub-Saharan Africa",0.343902384798,4818486
"438","Sub-Saharan Africa",0.343003361775,4967341
"439","Sub-Saharan Africa",0.360299361479,5121657
"440","Sub-Saharan Africa",0.343980838638,5281479
"441","Sub-Saharan Africa",0.340881688691,5446932
"442","Sub-Saharan Africa",0.34139420378,5617844
"443","Sub-Saharan Africa",0.337758258563,5872706
"444","Sub-Saharan Africa",0.342853998556,6096506
"445","Sub-Saharan Africa",0.331748596435,6226773
"446","Sub-Saharan Africa",0.326967818123,6391858
"447","Sub-Saharan Africa",0.319199570665,6583365
"448","Sub-Saharan Africa",0.316834506303,6789489
"449","Sub-Saharan Africa",0.310613339501,7002818
"450","Sub-Saharan Africa",0.302932032332,7221619
"451","Sub-Saharan Africa",0.296671488527,7445596
"452","Sub-Saharan Africa",0.29231306411,7675426
"453","Sub-Saharan Africa",0.291337992513,7913070
"454","Sub-Saharan Africa",0.285731104276,8159094
"455","Sub-Saharan Africa",0.29736989019,8426144
"456","Sub-Saharan Africa",0.302610596215,8693242
"457","Sub-Saharan Africa",0.284738785944,8953969
"458","Sub-Saharan Africa",0.290526130944,9228466
"459","Sub-Saharan Africa",0.295240193156,9509423
"460","Sub-Saharan Africa",0.299503788878,9797484
"461","Sub-Saharan Africa",0.30530113108,10093623
"462","Sub-Saharan Africa",0.305651721246,10397657
"463","Sub-Saharan Africa",0.309632350949,10708834
"464","Sub-Saharan Africa",0.306257424237,11030004
"465","Sub-Saharan Africa",0.318781021347,11360681
"466","Sub-Saharan Africa",0.292518481576,11697842
"467","Sub-Saharan Africa",0.220903110153,12039780
"468","Sub-Saharan Africa",0.142319032494,12383347
"469","Sub-Saharan Africa",0.099757920553,12726755
"470","Sub-Saharan Africa",0.091840901446,13070169
"471","Sub-Saharan Africa",0.078773529271,13413417
"472","Sub-Saharan Africa",0.06931586024,13759501
"473","Sub-Saharan Africa",0.064290147894,14111034
"474","Sub-Saharan Africa",0.575945023426,7140271
"475","Sub-Saharan Africa",0.561657545409,7340197
"476","Sub-Saharan Africa",0.567197129237,7551129
"477","Sub-Saharan Africa",0.577475025687,7772256
"478","Sub-Saharan Africa",0.565680195775,7999935
"479","Sub-Saharan Africa",0.554755288842,8228847
"480","Sub-Saharan Africa",0.561408904875,8457109
"481","Sub-Saharan Africa",0.5547544946,8687435
"482","Sub-Saharan Africa",0.555943041977,8921175
"483","Sub-Saharan Africa",0.563182666693,9159356
"484","Sub-Saharan Africa",0.549195770742,9394632
"485","Sub-Saharan Africa",0.554248526598,9629275
"486","Sub-Saharan Africa",0.552171790237,9871713
"487","Sub-Saharan Africa",0.554915506177,10123798
"488","Sub-Saharan Africa",0.54881380966,10386722
"489","Sub-Saharan Africa",0.525355131441,10655942
"490","Sub-Saharan Africa",0.51712186037,10934223
"491","Sub-Saharan Africa",0.505935366516,11240664
"492","Sub-Saharan Africa",0.441874497656,11574928
"493","Sub-Saharan Africa",0.444570483155,11925546
"494","Sub-Saharan Africa",0.392949264209,12295001
"495","Sub-Saharan Africa",0.368600110607,12680897
"496","Sub-Saharan Africa",0.309833051714,13082532
"497","Sub-Saharan Africa",0.304685931981,13500533
"498","Sub-Saharan Africa",0.298287162501,13932123
"499","Sub-Saharan Africa",0.292561212201,14373707
"500","Sub-Saharan Africa",0.287454531737,14816307
"501","Sub-Saharan Africa",0.276810224843,15258093
"502","Sub-Saharan Africa",0.27698485547,15710066
"503","Sub-Saharan Africa",0.251727799047,16176498
"504","Sub-Saharan Africa",0.232594507958,16661908
"505","Sub-Saharan Africa",0.21411840277,17172287
"506","Sub-Saharan Africa",0.197712095498,17695409
"507","Sub-Saharan Africa",0.186154444976,18229461
"508","Sub-Saharan Africa",0.1920298064,18777487
"509","Sub-Saharan Africa",0.181268646667,19334856
"510","Sub-Saharan Africa",0.170571760494,19894407
"511","Sub-Saharan Africa",0.158585495016,20438288
"512","Sub-Saharan Africa",0.148520634349,20961952
"513","Sub-Saharan Africa",0.143323129579,21478690
"514","Sub-Saharan Africa",0.127859002267,21995243
"515","Sub-Saharan Africa",0.125507326679,22509038
"516","Sub-Saharan Africa",0.124166214125,23025776
"517","South Asia",0.132581270014,90303105
"518","South Asia",0.131958756471,92814507
"519","South Asia",0.127931066051,95335155
"520","South Asia",0.118270975146,97814966
"521","South Asia",0.105050240665,100253825
"522","South Asia",0.103667234782,102635572
"523","South Asia",0.118854072379,104959291
"524","South Asia",0.13469599636,107216008
"525","South Asia",0.141189203053,109433799
"526","South Asia",0.141670586629,111633717
"527","South Asia",0.142020040108,113787109
"528","South Asia",0.135092194258,115952192
"529","South Asia",0.128048002297,118132360
"530","South Asia",0.119911362512,120343179
"531","South Asia",0.110192481193,122600370
"532","South Asia",0.106067184043,124862179
"533","South Asia",0.105471044354,127198069
"534","South Asia",0.104828860292,129622332
"535","South Asia",0.104114523849,132108065
"536","South Asia",0.103161737952,134544304
"537","South Asia",0.09766332678,136805810
"538","South Asia",0.092337360425,138933658
"539","South Asia",0.085829288507,140970351
"540","South Asia",0.077965193353,142902856
"541","South Asia",0.069262282872,144715786
"542","South Asia",0.064870253693,146405973
"543","South Asia",0.060766503833,147989278
"544","South Asia",0.057330811719,149474264
"545","South Asia",0.054088441263,150873714
"546","South Asia",0.050546845967,152201981
"547","South Asia",0.048366949481,153591076
"548","South Asia",0.046357724683,155070101
"549","South Asia",0.044486950173,156532141
"550","South Asia",0.042519333809,157964929
"551","South Asia",0.040355516913,159383179
"552","South Asia",0.038245004109,160811932
"553","South Asia",0.031612379125,162186147
"554","South Asia",0.02554793559,163523103
"555","South Asia",0.02229421274,164913055
"556","South Asia",0.019697688354,166298024
"557","South Asia",0.016248533015,167658854
"558","South Asia",0.013791866032,169384897
"559","South Asia",0.01179605375,171466990
"560","Europe & Central Asia",0,8891117
"561","Europe & Central Asia",0,8917457
"562","Europe & Central Asia",0,8939738
"563","Europe & Central Asia",0,8960679
"564","Europe & Central Asia",0,8960547
"565","Europe & Central Asia",0,8958171
"566","Europe & Central Asia",0,8971359
"567","Europe & Central Asia",0,8981446
"568","Europe & Central Asia",0,8876972
"569","Europe & Central Asia",0,8718289
"570","Europe & Central Asia",0,8632367
"571","Europe & Central Asia",0,8540164
"572","Europe & Central Asia",0,8472313
"573","Europe & Central Asia",0,8443591
"574","Europe & Central Asia",0.005617151401,8406067
"575","Europe & Central Asia",0.002563953469,8362826
"576","Europe & Central Asia",0,8312068
"577","Europe & Central Asia",0.004190024868,8256786
"578","Europe & Central Asia",0.007439028767,8210624
"579","Europe & Central Asia",0.018175577706,8170172
"580","Europe & Central Asia",0.011903756164,8009142
"581","Europe & Central Asia",0.0077287116,7837161
"582","Europe & Central Asia",0.004729295235,7775327
"583","Europe & Central Asia",0.004163766648,7716860
"584","Europe & Central Asia",0.003725839195,7658972
"585","Europe & Central Asia",0.035582273236,7601022
"586","Europe & Central Asia",0.002782560003,7545338
"587","Europe & Central Asia",0.00664382347,7492561
"588","Europe & Central Asia",0.005902749737,7444443
"589","Europe & Central Asia",0.010277870368,7395599
"590","Europe & Central Asia",0.01388468969,7348328
"591","Europe & Central Asia",0.012119603037,7305888
"592","Europe & Central Asia",0.011185727385,7265115
"593","Europe & Central Asia",0.008822845231,7223938
"594","Europe & Central Asia",0.019562751408,7177991
"595","Europe & Central Asia",0.011074424662,7127822
"596","Europe & Central Asia",0.007301871271,7075947
"597","Europe & Central Asia",0.004593196714,7025037
"598","Europe & Central Asia",0.005439979722,6975761
